machine_id,timestamp,scenario,engine_rpm,engine_temperature_c,hydraulic_pressure_bar,fuel_consumption_lph,fuel_level_percent,load_percentage,idle_time_minutes,machine_speed_kmh,seatbelt_fastened,operator_present,ambient_temperature_c,humidity_percent,machine_health_score,anomaly_label,refueled
CAT-SIM-EXC-001,2026-01-01 10:38:00,NORMAL,1857.83,78.43,256.43,8.05,96.49,47.33,2.34,6.07,1,1,32.96,71.5,98.74,0,0
CAT-SIM-EXC-001,2026-01-01 10:39:00,NORMAL,1860.3,78.69,248.72,8.93,96.47,53.39,1.8,7.67,1,1,32.01,68.99,99.19,0,0
CAT-SIM-EXC-001,2026-01-01 10:40:00,NORMAL,1787.19,78.55,247.0,6.97,96.46,32.53,1.86,7.87,1,1,32.3,66.15,99.81,0,0
CAT-SIM-EXC-001,2026-01-01 10:41:00,NORMAL,1859.28,78.22,247.46,7.61,96.45,38.04,1.72,5.33,1,1,30.5,55.56,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:42:00,NORMAL,1916.51,79.49,274.76,9.52,96.41,65.67,0.04,0.64,1,1,32.5,45.23,98.25,0,0
CAT-SIM-EXC-001,2026-01-01 10:43:00,NORMAL,1907.95,80.53,258.8,8.25,96.37,53.15,1.43,2.97,1,1,30.43,60.62,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:44:00,NORMAL,1901.95,80.97,266.41,9.53,96.35,64.55,3.1,7.79,1,1,31.61,63.45,98.66,0,0
CAT-SIM-EXC-001,2026-01-01 10:45:00,NORMAL,1747.83,80.18,231.55,7.1,96.33,31.0,1.82,5.49,1,1,31.3,46.69,99.35,0,0
CAT-SIM-EXC-001,2026-01-01 10:46:00,NORMAL,1877.61,81.1,271.73,9.39,96.32,66.63,3.52,4.77,1,1,31.76,74.62,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:47:00,NORMAL,1920.39,81.87,269.98,9.61,96.3,67.63,1.28,3.48,1,1,31.72,50.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:48:00,NORMAL,1851.04,81.2,253.44,8.11,96.29,47.54,0.54,0.92,1,1,31.75,61.65,98.65,0,0
CAT-SIM-EXC-001,2026-01-01 10:49:00,NORMAL,1838.32,80.68,260.6,7.72,96.27,40.85,0.51,3.83,1,1,30.72,84.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:50:00,NORMAL,1866.41,80.58,248.01,8.81,96.24,51.89,4.35,7.52,1,1,31.47,60.83,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:51:00,NORMAL,1854.49,80.79,266.15,8.26,96.23,50.55,4.0,4.1,1,1,31.95,71.32,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:52:00,NORMAL,1796.51,80.46,257.8,7.66,96.22,44.85,8.39,7.15,1,1,31.29,64.63,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:53:00,NORMAL,1794.61,79.66,244.53,8.05,96.2,45.06,2.42,1.6,1,1,30.11,65.88,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:54:00,NORMAL,1883.88,80.69,265.57,8.98,96.17,58.16,3.69,3.81,1,1,32.51,45.26,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:55:00,NORMAL,1904.58,81.45,272.54,9.74,96.16,67.14,1.23,3.73,1,1,30.5,63.73,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:56:00,NORMAL,1796.32,80.27,262.42,7.6,96.13,42.72,0.27,2.26,1,1,32.07,53.43,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 10:57:00,NORMAL,1878.35,80.96,253.21,8.27,96.09,50.25,1.25,3.64,1,1,31.04,68.89,99.34,0,0
CAT-SIM-EXC-001,2026-01-01 10:58:00,NORMAL,1821.42,80.15,250.23,8.32,96.07,48.11,0.82,5.68,1,1,32.04,50.69,98.69,0,0
CAT-SIM-EXC-001,2026-01-01 10:59:00,NORMAL,1878.08,80.35,268.71,9.24,96.04,58.68,4.25,2.36,1,1,32.0,52.09,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:00:00,NORMAL,1956.58,80.45,262.44,9.72,96.01,68.0,3.0,4.67,1,1,31.79,79.53,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:01:00,NORMAL,1829.29,80.6,244.43,8.09,95.99,44.46,0.77,7.17,1,1,31.45,61.43,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:02:00,NORMAL,1728.44,79.48,247.95,6.76,95.97,31.27,0.47,0.93,1,1,30.99,76.58,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:03:00,NORMAL,1872.77,79.51,254.28,8.57,95.94,52.29,1.33,7.3,1,1,31.48,74.81,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:04:00,NORMAL,1842.95,78.9,239.8,8.05,95.92,42.47,2.9,2.66,1,1,31.77,56.03,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:05:00,NORMAL,1901.48,78.6,250.42,8.3,95.88,47.53,2.28,4.3,1,1,31.04,70.93,99.56,0,0
CAT-SIM-EXC-001,2026-01-01 11:06:00,NORMAL,1722.36,78.3,244.46,7.52,95.84,42.52,1.14,2.29,1,1,30.74,65.73,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:07:00,NORMAL,1848.98,78.57,240.24,8.35,95.82,47.35,0.96,7.21,1,1,31.75,45.32,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:08:00,NORMAL,1836.01,77.24,232.96,7.16,95.79,35.3,1.82,6.24,1,1,31.99,57.97,99.9,0,0
CAT-SIM-EXC-001,2026-01-01 11:09:00,NORMAL,1851.88,77.79,271.54,8.97,95.76,58.97,4.9,0.42,1,1,28.94,81.68,98.92,0,0
CAT-SIM-EXC-001,2026-01-01 11:10:00,NORMAL,1852.27,78.66,254.98,9.01,95.73,59.25,3.59,2.91,1,1,30.37,56.2,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:11:00,NORMAL,1744.2,78.82,255.12,7.69,95.72,40.38,0.98,2.66,1,1,31.39,50.28,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:12:00,NORMAL,1855.0,79.97,247.65,9.17,95.69,59.36,0.4,1.37,1,1,30.91,67.11,98.71,0,0
CAT-SIM-EXC-001,2026-01-01 11:13:00,NORMAL,1740.06,79.11,245.83,7.23,95.67,35.64,0.14,5.25,1,1,30.03,57.48,98.97,0,0
CAT-SIM-EXC-001,2026-01-01 11:14:00,NORMAL,1836.21,80.37,245.99,9.08,95.64,60.72,2.89,5.32,1,1,31.01,51.76,99.34,0,0
CAT-SIM-EXC-001,2026-01-01 11:15:00,NORMAL,1836.09,79.56,251.56,7.4,95.62,37.8,4.7,4.82,1,1,30.66,48.98,98.99,0,0
CAT-SIM-EXC-001,2026-01-01 11:16:00,NORMAL,1753.62,78.91,252.9,7.41,95.6,40.04,0.39,5.61,1,1,30.68,45.74,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:17:00,NORMAL,1895.2,78.95,258.87,8.37,95.57,49.7,1.52,6.45,1,1,30.69,77.27,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:18:00,NORMAL,1826.53,78.81,258.44,7.76,95.55,42.32,2.61,2.03,1,1,31.04,50.1,99.84,0,0
CAT-SIM-EXC-001,2026-01-01 11:19:00,NORMAL,1838.58,78.9,250.55,8.94,95.53,55.8,6.65,0.11,1,1,30.05,46.7,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:20:00,NORMAL,1913.32,80.02,266.86,9.3,95.48,63.19,0.28,0.53,1,1,30.0,84.55,99.88,0,0
CAT-SIM-EXC-001,2026-01-01 11:21:00,NORMAL,1710.8,79.75,248.12,7.03,95.47,34.78,4.89,3.41,1,1,29.24,79.38,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:22:00,NORMAL,1832.47,79.2,258.4,7.7,95.45,41.11,5.36,7.8,1,1,30.79,54.3,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:23:00,NORMAL,1830.98,79.62,265.55,8.55,95.43,51.79,8.52,4.24,1,1,31.41,55.87,98.81,0,0
CAT-SIM-EXC-001,2026-01-01 11:24:00,NORMAL,1880.91,80.12,263.33,9.24,95.41,62.63,0.54,0.49,1,1,31.65,59.8,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:25:00,NORMAL,1766.74,79.7,240.4,7.49,95.38,37.91,2.23,0.89,1,1,31.95,63.3,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:26:00,NORMAL,1811.75,79.15,233.24,7.65,95.37,40.17,3.4,4.74,1,1,30.4,72.93,99.68,0,0
CAT-SIM-EXC-001,2026-01-01 11:27:00,NORMAL,1757.32,78.29,241.73,7.93,95.35,42.6,0.65,5.43,1,1,31.46,69.58,97.51,0,0
CAT-SIM-EXC-001,2026-01-01 11:28:00,NORMAL,1767.0,77.56,229.58,7.15,95.33,30.52,1.3,4.88,1,1,29.91,84.83,99.74,0,0
CAT-SIM-EXC-001,2026-01-01 11:29:00,NORMAL,1831.09,77.55,253.78,8.23,95.3,48.64,0.85,6.93,1,1,29.58,52.98,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:30:00,NORMAL,1744.23,77.48,251.51,7.23,95.27,35.72,2.73,3.08,1,1,31.1,56.33,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 11:31:00,HYDRAULIC_ANOMALY,1903.43,81.03,366.52,11.11,95.25,88.78,2.95,3.63,1,1,32.83,84.78,94.32,1,0
CAT-SIM-EXC-001,2026-01-01 11:32:00,HYDRAULIC_ANOMALY,1869.92,81.46,90.64,9.21,95.23,61.94,2.07,5.22,1,1,31.49,46.88,89.81,1,0
CAT-SIM-EXC-001,2026-01-01 11:33:00,HYDRAULIC_ANOMALY,2020.63,83.75,392.19,11.11,95.21,87.36,1.62,5.5,1,1,30.56,47.04,91.01,1,0
CAT-SIM-EXC-001,2026-01-01 11:34:00,HYDRAULIC_ANOMALY,1902.31,85.12,372.98,11.48,95.18,91.15,3.38,4.95,1,1,30.08,74.26,92.39,1,0
CAT-SIM-EXC-001,2026-01-01 11:35:00,HYDRAULIC_ANOMALY,1939.13,85.7,69.75,10.75,95.15,84.53,3.28,1.59,1,1,31.85,62.36,85.61,1,0
CAT-SIM-EXC-001,2026-01-01 11:36:00,HYDRAULIC_ANOMALY,1877.56,85.38,96.48,10.28,95.12,75.42,0.3,5.55,1,1,30.56,58.22,91.66,1,0
CAT-SIM-EXC-001,2026-01-01 11:37:00,HYDRAULIC_ANOMALY,1846.63,86.12,85.68,10.65,95.1,85.0,1.38,3.96,1,1,30.34,57.75,88.12,1,0
CAT-SIM-EXC-001,2026-01-01 11:38:00,HYDRAULIC_ANOMALY,1870.85,86.12,83.76,10.15,95.08,73.47,2.95,0.54,1,1,30.83,56.83,90.67,1,0
CAT-SIM-EXC-001,2026-01-01 11:39:00,HYDRAULIC_ANOMALY,1848.12,85.77,385.35,9.78,95.05,70.27,3.31,6.46,1,1,31.78,45.58,91.38,1,0
CAT-SIM-EXC-001,2026-01-01 11:40:00,HYDRAULIC_ANOMALY,1836.48,85.69,396.58,10.42,95.02,77.93,3.1,6.43,1,1,29.31,47.28,89.84,1,0
CAT-SIM-EXC-001,2026-01-01 11:41:00,HYDRAULIC_ANOMALY,1861.18,85.35,369.91,9.5,95.0,65.15,0.03,4.19,1,1,30.28,58.14,93.27,1,0
CAT-SIM-EXC-001,2026-01-01 11:42:00,HYDRAULIC_ANOMALY,1906.62,85.21,374.28,9.37,94.97,62.88,2.73,7.41,1,1,30.71,70.66,92.96,1,0
CAT-SIM-EXC-001,2026-01-01 11:43:00,HYDRAULIC_ANOMALY,1850.09,85.07,361.78,8.96,94.94,60.18,4.72,6.97,1,1,30.25,71.77,95.41,1,0
CAT-SIM-EXC-001,2026-01-01 11:44:00,HYDRAULIC_ANOMALY,1897.47,86.28,370.09,10.73,94.92,83.68,2.89,2.46,1,1,31.36,70.53,95.29,1,0
CAT-SIM-EXC-001,2026-01-01 11:45:00,HYDRAULIC_ANOMALY,1887.77,86.02,361.65,9.94,94.89,71.41,3.48,5.04,1,1,30.1,81.89,93.58,1,0
CAT-SIM-EXC-001,2026-01-01 11:46:00,HYDRAULIC_ANOMALY,1840.82,86.38,393.46,10.08,94.87,76.59,2.65,3.74,1,1,30.01,63.5,90.68,1,0
CAT-SIM-EXC-001,2026-01-01 11:47:00,HYDRAULIC_ANOMALY,1967.87,86.76,82.15,10.67,94.85,79.98,2.56,2.25,1,1,30.72,74.85,90.19,1,0
CAT-SIM-EXC-001,2026-01-01 11:48:00,HYDRAULIC_ANOMALY,1896.96,86.52,395.89,9.57,94.83,68.21,0.54,1.86,1,1,29.52,73.22,91.78,1,0
CAT-SIM-EXC-001,2026-01-01 11:49:00,HYDRAULIC_ANOMALY,1938.84,86.12,91.3,10.55,94.81,78.72,4.43,3.19,1,1,29.97,72.46,91.31,1,0
CAT-SIM-EXC-001,2026-01-01 11:50:00,HYDRAULIC_ANOMALY,1833.02,86.0,74.53,9.37,94.79,62.15,2.19,7.82,1,1,30.47,49.88,89.95,1,0
CAT-SIM-EXC-001,2026-01-01 11:51:00,HYDRAULIC_ANOMALY,1894.46,85.48,356.95,9.75,94.76,69.93,2.2,3.86,1,1,29.42,84.75,97.22,1,0
CAT-SIM-EXC-001,2026-01-01 11:52:00,HYDRAULIC_ANOMALY,1824.18,85.3,382.74,10.02,94.74,75.65,2.06,5.31,1,1,30.22,65.15,91.41,1,0
CAT-SIM-EXC-001,2026-01-01 11:53:00,HYDRAULIC_ANOMALY,1901.92,86.43,373.89,10.54,94.73,77.63,2.39,6.14,1,1,29.49,83.78,90.93,1,0
CAT-SIM-EXC-001,2026-01-01 11:54:00,HYDRAULIC_ANOMALY,1976.99,86.87,384.44,10.81,94.72,81.67,2.76,1.93,1,1,30.71,72.86,91.72,1,0
CAT-SIM-EXC-001,2026-01-01 11:55:00,HYDRAULIC_ANOMALY,1745.18,86.92,76.49,9.98,94.69,73.24,0.36,4.61,1,1,30.66,66.04,88.74,1,0
CAT-SIM-EXC-001,2026-01-01 11:56:00,HYDRAULIC_ANOMALY,1873.89,87.46,64.46,10.8,94.66,88.43,2.85,4.65,1,1,30.26,53.28,84.98,1,0
CAT-SIM-EXC-001,2026-01-01 11:57:00,HYDRAULIC_ANOMALY,1899.49,86.1,94.91,9.36,94.65,61.91,0.44,3.9,1,1,30.92,68.97,92.15,1,0
CAT-SIM-EXC-001,2026-01-01 11:58:00,HYDRAULIC_ANOMALY,1939.46,87.16,366.96,11.28,94.6,87.69,2.72,0.33,1,1,28.59,62.23,95.56,1,0
CAT-SIM-EXC-001,2026-01-01 11:59:00,HYDRAULIC_ANOMALY,1849.35,87.1,369.79,9.22,94.59,60.94,3.07,6.44,1,1,29.48,64.21,95.27,1,0
CAT-SIM-EXC-001,2026-01-01 12:00:00,HYDRAULIC_ANOMALY,1829.15,87.65,396.94,10.9,94.56,85.84,2.46,5.61,1,1,27.8,47.15,88.44,1,0
CAT-SIM-EXC-001,2026-01-01 12:01:00,OVERHEATING,2032.36,111.02,303.87,11.34,94.54,88.89,1.7,0.67,1,1,32.9,52.14,71.29,1,0
CAT-SIM-EXC-001,2026-01-01 12:02:00,OVERHEATING,2056.06,117.88,310.83,12.02,94.51,98.21,0.53,5.57,1,1,30.16,50.62,55.78,1,0
CAT-SIM-EXC-001,2026-01-01 12:03:00,OVERHEATING,2058.28,120.39,305.83,10.64,94.49,78.04,0.66,3.9,1,1,29.91,51.98,55.06,1,0
CAT-SIM-EXC-001,2026-01-01 12:04:00,OVERHEATING,2087.72,123.26,308.62,10.48,94.46,76.74,0.58,5.8,1,1,29.32,60.42,48.3,1,0
CAT-SIM-EXC-001,2026-01-01 12:05:00,OVERHEATING,2085.99,124.67,316.23,11.7,94.43,94.58,1.69,0.91,1,1,29.53,71.91,43.04,1,0
CAT-SIM-EXC-001,2026-01-01 12:06:00,OVERHEATING,2179.17,128.05,285.52,10.56,94.4,77.51,1.72,2.77,1,1,30.93,62.0,39.09,1,0
CAT-SIM-EXC-001,2026-01-01 12:07:00,OVERHEATING,2062.63,123.49,294.69,10.51,94.36,80.04,0.19,3.35,1,1,30.7,65.67,47.05,1,0
CAT-SIM-EXC-001,2026-01-01 12:08:00,OVERHEATING,2153.34,122.98,296.78,10.22,94.33,75.26,0.69,0.28,1,1,29.85,75.07,48.07,1,0
CAT-SIM-EXC-001,2026-01-01 12:09:00,OVERHEATING,2080.86,125.26,289.6,11.37,94.3,90.64,0.42,5.57,1,1,30.55,57.65,42.74,1,0
CAT-SIM-EXC-001,2026-01-01 12:10:00,OVERHEATING,2100.32,131.45,294.43,10.84,94.26,82.55,0.81,5.08,1,1,30.1,84.43,33.08,1,0
CAT-SIM-EXC-001,2026-01-01 12:11:00,OVERHEATING,2056.85,127.85,283.77,12.15,94.21,99.94,0.48,1.63,1,1,29.72,48.97,37.12,1,0
CAT-SIM-EXC-001,2026-01-01 12:12:00,OVERHEATING,2059.63,128.79,290.02,10.58,94.19,78.33,1.85,1.84,1,1,30.05,74.63,38.52,1,0
CAT-SIM-EXC-001,2026-01-01 12:13:00,OVERHEATING,2183.1,126.93,300.53,12.1,94.16,94.93,0.62,4.12,1,1,29.24,48.1,39.48,1,0
CAT-SIM-EXC-001,2026-01-01 12:14:00,OVERHEATING,2131.26,126.84,303.79,11.19,94.14,85.67,0.44,1.27,1,1,29.62,56.8,39.33,1,0
CAT-SIM-EXC-001,2026-01-01 12:15:00,OVERHEATING,2096.42,124.17,293.57,10.94,94.11,83.23,0.51,2.82,1,1,30.0,65.53,46.06,1,0
CAT-SIM-EXC-001,2026-01-01 12:16:00,OVERHEATING,2051.54,129.82,301.55,10.8,94.09,82.26,1.22,4.55,1,1,29.71,46.88,35.99,1,0
CAT-SIM-EXC-001,2026-01-01 12:17:00,OVERHEATING,2080.08,124.11,311.85,11.63,94.06,89.69,0.9,5.84,1,1,29.72,55.51,43.87,1,0
CAT-SIM-EXC-001,2026-01-01 12:18:00,OVERHEATING,2101.55,130.66,295.69,11.49,94.03,90.25,1.38,5.99,1,1,29.09,58.89,31.62,1,0
CAT-SIM-EXC-001,2026-01-01 12:19:00,OVERHEATING,2108.87,131.23,279.0,10.3,94.0,75.34,1.59,2.7,1,1,29.35,56.82,32.07,1,0
CAT-SIM-EXC-001,2026-01-01 12:20:00,OVERHEATING,2138.95,129.41,299.09,10.72,93.97,81.1,1.32,3.11,1,1,29.19,65.51,37.11,1,0
CAT-SIM-EXC-001,2026-01-01 12:21:00,OVERHEATING,2071.25,130.65,296.48,10.64,93.96,79.33,0.46,0.85,1,1,31.29,65.56,33.82,1,0
CAT-SIM-EXC-001,2026-01-01 12:22:00,OVERHEATING,2180.33,130.28,291.02,11.06,93.93,87.3,1.63,3.34,1,1,30.73,70.64,33.89,1,0
CAT-SIM-EXC-001,2026-01-01 12:23:00,OVERHEATING,2088.78,126.62,310.21,11.1,93.9,87.73,0.89,2.43,1,1,29.22,48.58,39.51,1,0
CAT-SIM-EXC-001,2026-01-01 12:24:00,OVERHEATING,2113.03,127.22,302.99,10.26,93.86,78.43,1.97,7.28,1,1,29.88,54.3,42.37,1,0
CAT-SIM-EXC-001,2026-01-01 12:25:00,OVERHEATING,2078.04,126.92,299.49,11.31,93.83,92.86,0.9,2.37,1,1,28.02,45.08,37.99,1,0
CAT-SIM-EXC-001,2026-01-01 12:26:00,OVERHEATING,2179.73,123.09,299.97,10.5,93.81,75.97,0.53,6.45,1,1,29.3,57.16,47.78,1,0
CAT-SIM-EXC-001,2026-01-01 12:27:00,OVERHEATING,2039.35,127.18,308.7,11.36,93.76,88.1,1.82,3.49,1,1,28.69,62.28,39.14,1,0
CAT-SIM-EXC-001,2026-01-01 12:28:00,OVERHEATING,2135.79,129.48,301.19,11.52,93.74,87.67,1.72,1.36,1,1,28.22,80.98,34.42,1,0
CAT-SIM-EXC-001,2026-01-01 12:29:00,OVERHEATING,2141.77,123.91,292.36,11.52,93.71,88.48,1.5,4.71,1,1,28.26,58.91,45.79,1,0
CAT-SIM-EXC-001,2026-01-01 12:30:00,OVERHEATING,2128.67,127.73,307.28,12.04,93.67,97.85,1.4,2.46,1,1,30.26,76.37,37.91,1,0
CAT-SIM-EXC-001,2026-01-01 12:31:00,OVERHEATING,2040.23,128.96,312.35,11.45,93.65,86.15,0.51,5.05,1,1,29.31,74.47,37.26,1,0
CAT-SIM-EXC-001,2026-01-01 12:32:00,OVERHEATING,2050.6,132.94,300.64,10.51,93.63,78.12,0.41,7.99,1,1,29.95,74.1,29.83,1,0
CAT-SIM-EXC-001,2026-01-01 12:33:00,SENSOR_ANOMALY,1731.39,124.22,527.69,7.93,93.6,45.29,0.39,4.1,1,1,28.88,73.62,17.49,1,0
CAT-SIM-EXC-001,2026-01-01 12:34:00,SENSOR_ANOMALY,1664.97,118.22,236.81,9.43,93.57,69.45,3.11,0.38,1,1,30.08,64.89,57.73,1,0
CAT-SIM-EXC-001,2026-01-01 12:35:00,SENSOR_ANOMALY,1616.73,113.36,227.08,9.98,93.53,76.4,4.39,1.57,1,1,29.91,80.8,67.51,1,0
CAT-SIM-EXC-001,2026-01-01 12:36:00,SENSOR_ANOMALY,1784.32,123.74,472.94,8.33,93.5,51.17,4.2,4.36,1,1,29.17,77.73,24.84,1,0
CAT-SIM-EXC-001,2026-01-01 12:37:00,SENSOR_ANOMALY,1682.73,134.68,457.83,9.75,93.47,74.35,4.29,6.54,1,1,28.28,61.99,7.16,1,0
CAT-SIM-EXC-001,2026-01-01 12:38:00,SENSOR_ANOMALY,1677.6,122.87,219.95,6.95,93.45,30.19,1.58,6.33,1,1,29.11,83.11,49.46,1,0
CAT-SIM-EXC-001,2026-01-01 12:39:00,SENSOR_ANOMALY,1662.51,142.03,236.21,7.15,93.42,34.2,4.94,2.75,1,1,29.23,81.5,10.28,1,0
CAT-SIM-EXC-001,2026-01-01 12:40:00,NORMAL,1793.72,98.36,237.56,7.17,93.4,35.51,3.9,6.29,1,1,28.48,48.7,95.13,0,0
CAT-SIM-EXC-001,2026-01-01 12:41:00,NORMAL,1795.46,93.78,244.86,6.95,93.38,31.38,1.27,3.12,1,1,29.14,59.43,98.66,0,0
CAT-SIM-EXC-001,2026-01-01 12:42:00,NORMAL,1826.06,90.55,256.33,7.32,93.38,37.69,1.26,0.15,1,1,29.78,62.99,98.58,0,0
CAT-SIM-EXC-001,2026-01-01 12:43:00,NORMAL,1837.35,87.45,254.72,7.09,93.36,32.77,4.03,0.23,1,1,29.16,75.02,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 12:44:00,NORMAL,1813.37,84.58,246.45,6.89,93.35,30.03,2.89,0.65,1,1,29.47,65.3,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 12:45:00,NORMAL,1776.31,82.67,245.2,7.58,93.31,37.27,1.9,6.83,1,1,29.01,70.48,99.45,0,0
CAT-SIM-EXC-001,2026-01-01 12:46:00,NORMAL,1752.13,81.42,243.88,7.2,93.29,34.02,1.57,1.77,1,1,30.36,57.26,99.59,0,0
CAT-SIM-EXC-001,2026-01-01 12:47:00,NORMAL,1815.49,80.93,248.08,7.52,93.27,40.75,3.15,5.94,1,1,29.08,53.27,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 12:48:00,NORMAL,1921.53,81.14,251.96,9.33,93.24,62.55,10.35,1.18,1,1,28.05,46.48,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 12:49:00,NORMAL,1914.13,80.89,269.12,9.04,93.23,58.55,0.4,6.12,1,1,31.52,55.31,99.64,0,0
CAT-SIM-EXC-001,2026-01-01 12:50:00,NORMAL,1767.85,80.06,234.67,7.26,93.21,31.25,8.17,1.65,1,1,29.28,69.31,99.41,0,0
CAT-SIM-EXC-001,2026-01-01 12:51:00,NORMAL,1770.66,78.89,242.33,7.08,93.18,30.64,7.0,5.57,1,1,29.51,56.88,99.53,0,0
CAT-SIM-EXC-001,2026-01-01 12:52:00,NORMAL,1889.86,79.05,266.08,9.75,93.16,64.13,0.64,3.8,1,1,29.86,61.72,99.41,0,0
CAT-SIM-EXC-001,2026-01-01 12:53:00,NORMAL,1920.61,79.66,280.46,8.97,93.14,59.04,2.45,7.83,1,1,29.74,77.22,98.57,0,0
CAT-SIM-EXC-001,2026-01-01 12:54:00,NORMAL,1782.42,79.33,245.52,7.63,93.13,43.15,2.06,2.21,1,1,28.62,72.58,98.16,0,0
CAT-SIM-EXC-001,2026-01-01 12:55:00,NORMAL,1905.02,79.27,256.51,8.68,93.11,57.33,1.68,1.51,1,1,28.74,73.91,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 12:56:00,NORMAL,1846.91,79.82,254.46,8.34,93.09,51.12,1.45,6.7,1,1,29.24,57.86,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 12:57:00,NORMAL,1807.7,80.16,279.41,8.94,93.06,57.98,11.91,5.92,1,1,29.51,53.03,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 12:58:00,NORMAL,1870.65,79.72,257.41,8.15,93.05,49.74,0.19,3.6,1,1,28.11,65.21,98.24,0,0
CAT-SIM-EXC-001,2026-01-01 12:59:00,NORMAL,1811.64,79.58,255.2,8.34,93.04,50.31,1.48,1.93,1,1,28.47,59.78,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 13:00:00,NORMAL,1876.54,79.17,256.32,8.85,93.03,57.7,2.2,4.53,1,1,28.09,82.07,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 13:01:00,NORMAL,1747.29,78.87,240.08,7.44,93.01,44.17,3.29,1.72,1,1,26.91,64.73,99.58,0,0
CAT-SIM-EXC-001,2026-01-01 13:02:00,NORMAL,1755.87,77.97,243.41,7.15,92.98,34.62,7.49,5.38,1,1,28.31,45.42,99.61,0,0
CAT-SIM-EXC-001,2026-01-01 13:03:00,NORMAL,1965.43,79.63,278.35,9.65,92.95,68.46,2.8,6.8,1,1,29.35,80.98,98.99,0,0
CAT-SIM-EXC-001,2026-01-01 13:04:00,NORMAL,1899.81,80.48,276.29,9.54,92.93,68.58,3.34,5.62,1,1,26.94,50.66,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 13:05:00,NORMAL,1851.26,80.64,251.06,9.16,92.91,59.14,0.65,4.5,1,1,30.88,45.54,99.36,0,0
CAT-SIM-EXC-001,2026-01-01 13:06:00,NORMAL,1795.18,80.17,249.6,7.6,92.9,39.5,0.93,3.37,1,1,28.41,62.05,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 13:07:00,NORMAL,1792.15,79.73,260.44,7.71,92.87,40.73,1.78,7.64,1,1,27.99,70.42,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 13:08:00,NORMAL,1884.61,81.06,270.3,9.64,92.84,66.64,2.8,5.42,1,1,29.26,70.18,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 13:09:00,NORMAL,1992.05,81.04,256.91,9.6,92.82,63.33,3.9,5.07,1,1,27.79,70.82,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 13:10:00,NORMAL,1851.98,80.5,252.81,8.38,92.79,50.91,1.07,5.98,1,1,28.41,62.61,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 13:11:00,NORMAL,1781.7,80.47,251.97,7.91,92.76,43.45,3.93,3.1,1,1,28.2,76.0,99.94,0,0
CAT-SIM-EXC-001,2026-01-01 13:12:00,NORMAL,1852.12,81.01,267.63,9.05,92.72,58.32,3.21,1.59,1,1,27.12,48.02,100.0,0,0
CAT-SIM-EXC-001,2026-01-01 13:13:00,NORMAL,1964.06,81.12,259.36,9.21,92.69,57.64,5.73,2.85,1,1,28.02,69.02,100.0,0,0
